	run	task	split	label	tn_count	fp_count	fn_count	tp_count	stratifier	stratum_key
116	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	CARDINAL	18591	43	31	1689		
117	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	DATE	17104	42	25	3183		
118	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	EVENT	20166	9	58	121		
119	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	FAC	20176	45	40	93		
120	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	GPE	16605	100	120	3529		
121	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LANGUAGE	20313	6	10	25		
122	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LAW	20283	6	4	61		
123	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LOC	20005	33	64	252		
124	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	MONEY	19497	4	10	843		
125	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	NORP	19033	44	40	1237		
126	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORDINAL	20016	3	16	319		
127	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORG	16407	149	250	3548		
128	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERCENT	19698	0	3	653		
129	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERSON	17049	142	55	3108		
130	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PRODUCT	20117	23	108	106		
131	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	QUANTITY	20163	1	35	155		
132	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	TIME	19972	21	11	350		
133	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	WORK_OF_ART	20108	44	71	131		
134	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_macro_avg_	345303	715	951	19403		
135	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_micro_avg_	345303	715	951	19403		
136	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_span1_length_1_	141207	199	282	8036	span1_length	1.0
137	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_span1_length_2_	72506	220	273	4005	span1_length	2.0
138	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_span1_length_3_	53530	139	178	2979	span1_length	3.0
139	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_span1_length_4_	40145	77	100	2266	span1_length	4.0
140	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs/bert-base-uncased-mix_10-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_span1_length_5_	21249	35	49	1203	span1_length	5.0
