	run	task	split	label	fn_count	fp_count	tn_count	tp_count	stratifier	stratum_key
158	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	location_of_event	60	14	950	31		
159	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	makes_physical_contact	55	18	921	61		
160	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	manipulated_by_another	60	89	356	550		
161	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	predicate_changed_argument	128	87	572	268		
162	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	sentient	7	20	821	207		
163	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	stationary	14	4	1026	11		
164	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	volition	30	33	675	317		
165	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_macro_avg_	913	734	12420	4923		
166	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_micro_avg_	913	734	12420	4923		
167	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_0_	317	268	4476	2103	span_distance	0.0
168	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_1_	204	144	2299	845	span_distance	1.0
169	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_2_	71	64	1074	285	span_distance	2.0
170	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_3_	79	62	1037	352	span_distance	3.0
171	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_4_	52	43	699	214	span_distance	4.0
172	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_5_	26	36	483	175	span_distance	5.0
173	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_6_	38	37	450	159	span_distance	6.0
