	run	task	split	label	tn_count	fp_count	fn_count	tp_count	stratifier	stratum_key
63	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_59_	14	1	1	14	span_distance	59.0
64	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_60_	5	1	1	5	span_distance	60.0
65	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_61_	7	1	1	7	span_distance	61.0
66	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_62_	6	2	2	6	span_distance	62.0
67	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_63_	3	0	0	3	span_distance	63.0
68	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_64_	6	0	0	6	span_distance	64.0
69	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_65_	6	1	1	6	span_distance	65.0
70	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_66_	8	0	0	8	span_distance	66.0
71	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_67_	4	0	0	4	span_distance	67.0
72	/cs/labs/oabend/lovodkin93/jiant_rep/jiant_outputs_old_results/bert-base-uncased-mix_0-edges-coref-ontonotes/run	edges-coref-ontonotes	test	_span_distance_68_	2	1	1	2	span_distance	68.0
